"Timestamp","Edited by","Record Key","Asset ID","Field","Previous value","New value","Sheet cell"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-008","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU264:BW264"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-002","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU268:BW268"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-004","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU269:BW269"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-009","","Fitting Material","","MSCL","Master Register!CA272 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-009","","Fitting DN (mm)","","650","Master Register!CB272 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-009","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU272:BW272"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-010","","Fitting Material","","MSCL","Master Register!CA277 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-010","","Fitting DN (mm)","","650","Master Register!CB277 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-010","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU277:BW277"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-011","","Fitting Material","","MSCL","Master Register!CA278 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-011","","Fitting DN (mm)","","650","Master Register!CB278 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-011","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU278:BW278"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-012","","Fitting Material","","DICL","Master Register!CA287 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-012","","Fitting DN (mm)","","600","Master Register!CB287 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-012","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU287:BW287"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-005","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU288:BW288"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-013","","Fitting Material","","DICL","Master Register!CA296 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-013","","Fitting DN (mm)","","600","Master Register!CB296 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-013","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU296:BW296"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-014","","Fitting Material","","DICL","Master Register!CA298 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-014","","Fitting DN (mm)","","600","Master Register!CB298 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-014","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU298:BW298"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-IV-002","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU302:BW302"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-006","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU303:BW303"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-015","","Fitting Material","","DICL","Master Register!CA306 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-015","","Fitting DN (mm)","","600","Master Register!CB306 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-015","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU306:BW306"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-016","","Fitting Material","","MSCL","Master Register!CA310 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-016","","Fitting DN (mm)","","650","Master Register!CB310 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-016","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU310:BW310"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-017","","Fitting Material","","MSCL","Master Register!CA321 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-017","","Fitting DN (mm)","","650","Master Register!CB321 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-017","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU321:BW321"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-IV-003","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU327:BW327"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-003","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU328:BW328"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-018","","Fitting Material","","DICL","Master Register!CA349 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-018","","Fitting DN (mm)","","600","Master Register!CB349 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-018","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU349:BW349"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-019","","Fitting Material","","MSCL","Master Register!CA372 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-019","","Fitting DN (mm)","","650","Master Register!CB372 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-019","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU372:BW372"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-020","","Fitting Material","","DICL","Master Register!CA378 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-020","","Fitting DN (mm)","","600","Master Register!CB378 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-020","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU378:BW378"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-007","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU384:BW384"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-021","","Fitting Material","","DICL","Master Register!CA387 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-021","","Fitting DN (mm)","","600","Master Register!CB387 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-021","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU387:BW387"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-022","","Fitting Material","","DICL","Master Register!CA389 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-022","","Fitting DN (mm)","","600","Master Register!CB389 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-022","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU389:BW389"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-004","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU391:BW391"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-023","","Fitting Material","","MSCL","Master Register!CA401 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-023","","Fitting DN (mm)","","650","Master Register!CB401 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-023","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU401:BW401"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-008","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU403:BW403"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-024","","Fitting Material","","DICL","Master Register!CA412 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-024","","Fitting DN (mm)","","600","Master Register!CB412 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-024","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU412:BW412"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-025","","Fitting Material","","DICL","Master Register!CA445 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-025","","Fitting DN (mm)","","600","Master Register!CB445 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-025","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU445:BW445"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-026","","Fitting Material","","MSCL","Master Register!CA453 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-026","","Fitting DN (mm)","","650","Master Register!CB453 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-026","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU453:BW453"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-027","","Fitting Material","","DICL","Master Register!CA464 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-027","","Fitting DN (mm)","","600","Master Register!CB464 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-027","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU464:BW464"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-005","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU465:BW465"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-009","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU469:BW469"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-028","","Fitting Material","","DICL","Master Register!CA475 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-028","","Fitting DN (mm)","","600","Master Register!CB475 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-028","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU475:BW475"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-029","","Fitting Material","","DICL","Master Register!CA479 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-029","","Fitting DN (mm)","","600","Master Register!CB479 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-029","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU479:BW479"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-030","","Fitting Material","","DICL","Master Register!CA484 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-030","","Fitting DN (mm)","","600","Master Register!CB484 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-030","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU484:BW484"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-010","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU496:BW496"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-031","","Fitting Material","","DICL","Master Register!CA498 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-031","","Fitting DN (mm)","","600","Master Register!CB498 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-031","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU498:BW498"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-032","","Fitting Material","","DICL","Master Register!CA506 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-032","","Fitting DN (mm)","","600","Master Register!CB506 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-032","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU506:BW506"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-033","","Fitting Material","","DICL","Master Register!CA508 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-033","","Fitting DN (mm)","","600","Master Register!CB508 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-033","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU508:BW508"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-006","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU520:BW520"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-034","","Fitting Material","","DICL","Master Register!CA521 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-034","","Fitting DN (mm)","","600","Master Register!CB521 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-034","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU521:BW521"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-011","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU524:BW524"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-007","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU527:BW527"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-035","","Fitting Material","","MSCL","Master Register!CA532 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-035","","Fitting DN (mm)","","650","Master Register!CB532 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-035","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU532:BW532"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-036","","Fitting Material","","DICL","Master Register!CA541 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-036","","Fitting DN (mm)","","600","Master Register!CB541 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-036","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU541:BW541"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-012","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU551:BW551"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV -001","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU553:BW553"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-013","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU564:BW564"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-037","","Fitting Material","","DICL","Master Register!CA566 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-037","","Fitting DN (mm)","","600","Master Register!CB566 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-037","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU566:BW566"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-038","","Fitting Material","","DICL","Master Register!CA573 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-038","","Fitting DN (mm)","","600","Master Register!CB573 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-038","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU573:BW573"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-039","","Fitting Material","","DICL","Master Register!CA589 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-039","","Fitting DN (mm)","","600","Master Register!CB589 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-039","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU589:BW589"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-040","","Fitting Material","","DICL","Master Register!CA602 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-040","","Fitting DN (mm)","","600","Master Register!CB602 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-040","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU602:BW602"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-041","","Fitting Material","","DICL","Master Register!CA609 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-041","","Fitting DN (mm)","","600","Master Register!CB609 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-041","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU609:BW609"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-042","","Fitting Material","","DICL","Master Register!CA635 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-042","","Fitting DN (mm)","","600","Master Register!CB635 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-042","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU635:BW635"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-043","","Fitting Material","","DICL","Master Register!CA641 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-043","","Fitting DN (mm)","","600","Master Register!CB641 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-043","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU641:BW641"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-014","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU655:BW655"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-015","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU744:BW744"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-044","","Fitting Material","","MSCL","Master Register!CA749 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-044","","Fitting DN (mm)","","650","Master Register!CB749 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-044","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU749:BW749"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-008","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU753:BW753"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-016","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU757:BW757"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-IV-004","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU784:BW784"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-017","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU788:BW788"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-045","","Fitting Material","","DICL","Master Register!CA790 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-045","","Fitting DN (mm)","","600","Master Register!CB790 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-045","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU790:BW790"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-009","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU816:BW816"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-046","","Fitting Material","","DICL","Master Register!CA827 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-046","","Fitting DN (mm)","","600","Master Register!CB827 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-046","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU827:BW827"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-047","","Fitting Material","","DICL","Master Register!CA837 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-047","","Fitting DN (mm)","","600","Master Register!CB837 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-047","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU837:BW837"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-048","","Fitting Material","","DICL","Master Register!CA839 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-048","","Fitting DN (mm)","","600","Master Register!CB839 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-048","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU839:BW839"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-018","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU840:BW840"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-049","","Fitting Material","","DICL","Master Register!CA845 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-049","","Fitting DN (mm)","","600","Master Register!CB845 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-049","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU845:BW845"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-050","","Fitting Material","","DICL","Master Register!CA861 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-050","","Fitting DN (mm)","","600","Master Register!CB861 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-050","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU861:BW861"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-SCV-010","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU881:BW881"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-051","","Fitting Material","","DICL","Master Register!CA901 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-051","","Fitting DN (mm)","","600","Master Register!CB901 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-051","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU901:BW901"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-AV-019","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU902:BW902"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-052","","Fitting Material","","DICL","Master Register!CA904 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-052","","Fitting DN (mm)","","600","Master Register!CB904 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-052","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU904:BW904"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-053","","Fitting Material","","DICL","Master Register!CA906 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-053","","Fitting DN (mm)","","600","Master Register!CB906 — derived from pipeline section and material"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-053","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 5","Master Register!BU906:BW906"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-PIG-001","","Unit Rate ($) / Quantity / Unit","","formula reading Rate Library Table 6","Master Register!BU909:BW909"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-054","","Fitting Material","","DICL","Master Register!CA915 — derived from bend angle, rule on Rate Library Table 5"
"2026-08-28 09:00","J. Krasnoff-Hnatjuk","PHW-BND-054","","Fitting DN (mm)","","600","Master Register!CB915 — derived from pipeline section and material"
